fare_amount,hour,day,month,year,dayofweek,distance_km
4.1,23,3,2,2011,3,1.3001077386734905
6.9,7,8,1,2010,4,1.7278877880425152
6.5,7,14,10,2011,4,1.4891117971881314
6.5,15,15,11,2009,6,1.4284482789370514
4.5,16,21,3,2009,5,0.9335702769442231
13.5,9,17,10,2013,3,2.903841165638724
4.0,20,23,5,2014,4,0.6397245766453292
7.7,12,10,2,2012,4,2.639888733058753
7.3,21,13,3,2010,5,2.021865208938475
4.5,8,16,8,2011,1,0.40328130442447946
5.7,13,10,10,2011,0,0.47197432950971324
5.3,7,23,6,2011,3,0.8506119611827574
6.9,9,18,8,2009,1,0.7440699976068862
6.1,13,27,3,2009,4,1.8478151210854838
10.0,19,11,5,2014,6,2.9189293285399005
11.7,19,20,5,2009,2,1.9002034726774704
4.5,20,19,7,2010,0,0.6916125668286113
6.9,6,17,4,2011,6,2.507918475171092
8.5,5,11,1,2015,6,3.648529673293116
10.0,18,20,9,2014,5,2.2756418743680236
7.3,16,7,6,2010,0,1.3613235220967654
4.0,9,3,8,2014,6,0.40513974531249386
8.1,23,1,9,2012,5,2.036691502242765
8.0,13,23,2,2013,5,1.372958258001098
9.3,15,23,5,2011,0,1.426752136524119
4.9,19,7,7,2010,2,1.324203671145718
9.5,14,7,6,2013,4,2.1202351531557766
14.9,23,27,1,2011,3,4.8429379713927085
4.5,5,16,11,2014,6,0.8720499113676773
13.5,19,13,4,2014,6,2.975430224113761
6.5,19,24,5,2015,6,2.2184583082317224
7.7,8,21,4,2009,1,1.157649381697906
8.9,20,7,12,2009,0,3.344437431397841
13.0,9,12,7,2013,4,2.4440531720771594
8.9,16,15,3,2010,0,2.9772636611346392
6.5,18,28,6,2012,3,1.0915168615151822
12.0,21,19,6,2013,2,4.592570320540129
6.5,0,12,8,2010,3,1.9370833395671307
13.7,21,23,9,2010,3,4.662318158064881
7.3,19,4,12,2010,5,1.521698916580837
5.3,11,23,1,2010,5,1.7122517146860898
4.5,6,19,11,2014,2,0.6118644117549359
3.5,14,28,6,2015,6,0.4072233779822862
7.7,19,28,8,2009,4,2.009189501249632
5.0,19,27,6,2013,3,0.5828238180640397
15.5,9,9,8,2013,4,1.6545875568459614
4.1,8,29,10,2009,3,1.3727723565862369
7.0,8,6,4,2015,0,1.5419061847844961
5.7,6,4,5,2011,2,1.9815364191098743
5.7,4,10,6,2012,6,1.4401348162287704
9.7,18,12,7,2012,3,2.2331761513470774
17.5,20,17,6,2013,0,4.8860767742190605
5.0,16,24,4,2014,3,0.9818288032073671
11.3,5,17,6,2010,3,2.4448726542136163
6.9,19,14,7,2012,5,1.8635268768557909
9.5,17,26,11,2013,1,2.326599463037421
4.0,19,25,7,2014,4,0.790217809089245
7.7,14,1,1,2010,4,1.3591008942921656
9.7,11,1,3,2009,6,2.6849289716084357
11.0,9,6,9,2014,5,2.478999270356718
8.1,12,4,10,2009,6,2.371884739479149
8.5,11,27,4,2014,6,1.6253807047567785
6.5,22,20,12,2013,4,1.0466035943227252
11.7,0,17,7,2010,5,4.2403450859816125
9.3,11,21,12,2011,2,2.3539569625568006
6.5,12,13,2,2015,4,1.4242780155250947
7.3,22,26,5,2010,2,1.1577953269557328
3.7,9,31,3,2010,2,0.7920525042678244
8.5,11,3,8,2011,2,2.1948428033378353
6.5,13,5,3,2011,5,1.777062823798167
4.1,19,20,9,2011,1,1.4000380099751368
6.1,19,1,9,2009,1,1.8120734317677394
9.5,20,8,10,2013,1,2.758762305944928
6.0,11,10,6,2015,2,1.3204105405200925
6.0,22,28,10,2012,6,1.452619362794749
4.9,18,16,2,2009,0,1.616899748715328
9.7,15,12,12,2011,0,2.748664611877213
5.7,22,18,2,2012,5,0.8546118215109513
9.0,9,22,7,2014,1,2.202350353054989
6.5,18,30,1,2010,5,1.1689829603466144
13.0,21,25,7,2013,3,4.661662308193838
5.5,8,13,2,2015,4,1.4152447310740066
8.5,13,24,10,2009,5,2.276993202261231
5.0,22,1,2,2009,6,1.3927250799774815
6.5,0,3,12,2011,5,1.808398317498794
4.9,15,18,12,2011,6,0.859070271884339
6.9,0,3,2,2012,4,2.9675054492138995
8.0,2,12,1,2013,5,2.40788406387596
5.5,23,16,7,2013,1,1.2415763500688648
6.5,8,18,5,2013,5,1.3526484452671848
9.3,8,30,4,2011,5,2.8393519182239446
12.5,14,26,1,2015,0,2.2088892821563664
13.3,12,29,12,2010,2,3.341915024351689
4.5,0,19,4,2015,6,0.687643865227297
4.5,7,12,3,2013,1,1.3972751190021453
6.1,17,2,2,2009,0,1.7802938808209845
7.3,13,10,3,2010,2,1.9874698706401968
6.1,19,25,10,2010,0,1.5731178368255208
11.3,12,2,7,2010,4,3.160269463269305
8.5,19,15,10,2010,4,3.3948608294593097
11.7,22,21,4,2009,1,1.0210217056789215
10.5,21,16,9,2012,6,2.917563282348404
11.3,22,26,6,2010,5,2.415472543857161
4.1,6,28,5,2011,5,0.8225986867689937
9.0,20,31,1,2013,3,1.864210549529636
4.5,23,19,9,2013,3,0.5223795920230522
12.0,10,25,12,2012,1,4.701188784471042
8.1,1,21,1,2010,3,2.4268708828499714
8.5,16,23,8,2014,5,1.9439183269806912
8.5,13,16,3,2013,5,4.967666724413125
9.7,9,15,4,2011,4,2.638486408655672
5.7,14,30,1,2011,6,0.9830211957469535
6.5,18,11,7,2010,6,2.332567706487069
5.3,19,25,6,2010,4,1.8600465148443683
10.0,0,15,3,2015,6,2.089839749191597
14.0,20,8,11,2013,4,4.364101889307079
9.5,0,4,3,2013,0,3.485484152000664
6.9,22,30,5,2009,5,2.874813002573967
7.7,1,5,10,2011,2,2.850221384786205
12.1,18,10,12,2009,3,3.280999578324114
4.9,23,22,5,2009,4,0.8815720949564854
6.5,18,29,7,2009,2,1.7881545311504843
8.5,13,15,6,2010,1,2.7689493519635056
7.7,6,9,9,2010,3,2.6550419107978445
10.9,18,24,10,2011,0,2.859796624050009
5.7,14,8,6,2009,0,1.484588363422898
7.0,14,16,12,2013,0,1.3471178126469712
9.0,15,8,8,2014,4,1.7758677003906733
6.5,16,13,9,2013,4,0.6667086458575453
15.5,11,19,3,2013,1,3.412691649832864
8.0,18,27,12,2012,3,1.5633523936529607
6.0,4,24,11,2012,5,1.1573062553413616
4.1,20,16,2,2011,2,0.7398558790867379
11.5,18,28,3,2013,3,2.2762833299758594
9.0,22,17,7,2014,3,2.3019425355830823
9.3,10,11,3,2011,4,2.709394160593948
9.5,22,24,10,2014,4,2.4940560436863626
4.9,16,23,1,2011,6,1.3590549936496212
4.9,6,2,4,2012,0,1.2861612554060236
9.0,18,14,3,2013,3,1.6753736504115566
6.0,14,23,8,2014,5,1.1199658829042973
4.1,16,11,10,2011,1,0.6202324055952209
10.0,23,30,1,2015,4,2.0255282534236225
7.3,11,25,7,2011,0,1.9301915424459686
9.5,22,13,7,2014,6,2.327927669961927
8.9,19,24,9,2011,5,2.7161960200253477
8.0,21,6,2,2013,2,1.5309623267533294
5.3,6,19,3,2012,0,1.5927634308142486
8.0,9,15,10,2012,0,1.6897042426341506
9.7,8,3,6,2011,4,2.499721042846092
6.5,21,14,12,2011,2,1.210085554274442
3.7,20,12,1,2011,2,0.8484974370579167
10.0,18,4,7,2013,3,4.325195813788784
6.5,9,26,6,2015,4,1.2564934002924582
4.5,21,3,10,2013,3,0.6929341550741704
6.5,22,4,6,2010,4,0.9764056092844854
17.3,13,18,9,2009,4,3.5287046688092807
6.5,18,3,12,2010,4,0.8308953610274391
8.1,9,30,11,2011,2,0.9467199904981833
5.3,13,25,1,2010,0,2.1597193644959507
8.1,12,30,10,2011,6,2.2349587996545925
10.5,19,15,4,2011,4,3.4446827963249573
4.9,14,9,4,2010,4,0.5874919291667368
9.7,13,8,12,2009,1,2.8852937271081394
8.5,19,7,3,2013,3,1.789326712246045
8.1,9,20,2,2009,4,1.0989511061138117
5.7,0,16,5,2009,5,1.3932585426625124
11.7,9,10,1,2011,0,2.5498889703925083
6.5,9,4,12,2010,5,1.2147828612608245
2.9,17,3,12,2010,4,0.35958906789212824
7.5,12,4,3,2015,2,1.0972066225110528
7.3,17,24,6,2009,2,1.6515945248825028
8.5,19,16,2,2013,5,1.8055663006588167
6.9,10,22,1,2012,6,2.7384351572917476
4.1,16,4,5,2012,4,1.3398164663918206
5.7,20,26,4,2011,1,1.0550618934242257
7.3,9,15,4,2009,2,1.4230979450460082
8.1,11,4,10,2010,0,1.8868127802441648
7.7,6,11,6,2010,4,3.1651233242538996
11.7,23,7,4,2009,1,4.822161096741147
10.0,14,12,2,2014,2,1.1937347510916518
4.9,20,19,3,2010,4,1.1461137658789429
4.9,5,29,12,2010,2,1.1625625170789062
5.5,3,21,12,2014,6,1.3820147167408334
7.5,19,6,10,2012,5,1.7065242934459603
9.0,18,2,10,2014,3,1.776092422095333
10.0,21,19,11,2013,1,0.5517638148305881
4.5,10,22,12,2009,1,0.5798536352498476
9.3,14,14,5,2009,3,2.4793676981091624
9.7,0,25,12,2011,6,3.1238991946292765
10.0,20,16,1,2014,3,3.0097817590979536
7.0,6,5,11,2013,1,1.3978794543978443
6.0,1,6,4,2014,6,1.6625572571222063
3.7,6,22,9,2010,2,0.9003068772276205
9.5,15,24,9,2014,2,1.382671217465085
11.0,13,16,9,2014,1,1.8198446677548397
8.9,19,28,11,2011,0,0.6793803847525045
6.9,19,5,5,2009,1,2.117540282559665
14.1,21,29,11,2010,0,5.300997069304113
9.0,18,11,11,2012,6,2.546521518435132
7.0,18,10,6,2015,2,0.7660132113369971
15.3,16,16,4,2012,0,1.7192523419790509
5.5,14,12,11,2012,0,0.7276029880501969
6.9,1,30,1,2011,6,2.1894958188167295
10.5,23,30,6,2010,2,5.322986624366383
8.5,0,20,2,2014,3,1.49055980787521
5.0,13,17,4,2015,4,0.49919748602082115
5.3,7,26,1,2009,0,1.0737392251976263
4.5,1,2,6,2013,6,1.025091624274027
5.0,13,28,1,2014,1,0.48698300362172225
6.9,8,23,8,2012,3,1.869310037002872
9.7,9,23,11,2011,2,1.3043445210361388
13.5,19,2,10,2013,2,3.4648646362906796
13.0,16,2,5,2015,5,3.5701130245095523
12.0,18,25,9,2013,2,4.464622818916725
11.5,2,17,11,2013,6,2.8980324527383394
17.0,19,22,2,2014,5,4.481748192555143
12.5,15,28,9,2013,5,2.456057464786515
10.1,22,6,7,2010,1,3.8952604216293674
7.3,9,18,8,2010,2,2.483910055482624
6.5,20,10,9,2014,2,0.9732977597694149
6.5,9,25,9,2011,6,1.6699012818452141
9.0,9,20,5,2015,2,1.6365310601242404
8.5,18,15,1,2012,6,2.245878087825603
4.9,9,14,6,2010,0,0.4447909962586865
4.1,18,13,4,2009,0,1.2975318344211926
9.3,20,1,11,2009,6,3.7900242493764114
9.7,20,8,6,2009,0,2.4182558432713646
5.0,16,25,2,2015,2,1.0342701918162163
5.3,15,29,2,2012,2,1.5184350208133788
5.7,17,28,3,2011,0,1.1014730172182046
12.0,11,4,9,2013,2,2.418672458245862
6.5,15,28,10,2009,2,1.7448833122271794
7.7,17,4,11,2011,4,2.7341374403476433
10.1,9,23,4,2012,0,3.6114654560504595
4.9,4,18,2,2012,5,0.9810975598892802
6.0,8,16,10,2014,3,1.159860069659531
5.7,10,31,10,2011,0,0.6277551343876242
7.3,13,31,3,2012,5,1.6623033429308736
12.1,21,20,8,2012,0,4.263936065023525
9.0,20,15,8,2014,4,2.1520938322220644
5.7,17,14,9,2011,2,1.170721126050099
10.9,20,29,6,2009,0,1.425361349142547
9.0,7,26,7,2013,4,1.3762264592156206
5.7,6,9,6,2011,3,1.6595842297808179
11.0,16,17,11,2012,5,3.266480831518543
12.5,10,1,4,2014,1,3.194066819657804
17.5,17,18,7,2014,4,5.649707888666361
6.1,23,29,4,2012,6,2.060658865184361
8.1,9,15,3,2011,1,2.5482900604934478
6.5,18,28,10,2009,2,1.506385011969807
12.9,10,20,5,2010,3,3.103467091394852
11.7,0,16,7,2009,3,3.5451206099340116
5.5,17,19,2,2009,3,0.8336654136446215
6.5,17,20,4,2013,5,0.7419956734926826
5.3,19,9,3,2012,4,0.7771147238089209
17.3,23,12,11,2010,4,5.195612666894735
6.5,20,11,6,2015,3,1.0061229329332129
15.0,3,22,6,2013,5,4.819559415850872
9.0,11,27,5,2013,0,1.7735867188176406
7.5,19,13,2,2014,3,1.83660794744904
7.0,22,3,5,2014,5,1.6173754862091552
5.3,10,17,7,2010,5,1.40354072960821
7.0,19,7,11,2013,3,1.9407592460662844
7.5,1,9,5,2014,4,1.494603972080611
16.5,6,26,11,2009,3,5.628289859638183
7.7,11,4,12,2011,6,1.6818825637759462
6.9,22,21,6,2011,1,1.9958836450696502
7.3,13,12,9,2011,0,0.9238955247787306
9.3,13,31,10,2010,6,3.458261572677002
15.5,17,25,3,2015,2,4.189662336739872
10.5,6,19,7,2013,4,4.903740247387554
7.3,18,30,6,2011,3,1.9358982538621106
8.1,9,13,8,2011,5,1.7949255221661826
15.0,14,26,12,2012,2,3.9605507328171923
15.3,9,23,1,2012,0,3.676360121379764
7.7,15,17,6,2011,4,1.7923289162814728
9.7,6,21,9,2010,1,4.31662411604934
6.5,10,2,11,2011,2,1.6851237626330644
12.0,0,11,7,2014,4,4.517494224783628
11.7,19,28,3,2009,5,5.074935499369243
9.0,5,25,4,2015,5,2.5820045943875782
9.0,23,7,8,2013,2,2.475018840755606
9.0,11,29,4,2014,1,1.4954546540233482
5.3,23,13,7,2012,4,1.4428955706860314
8.5,12,24,6,2013,0,1.1436290170921115
10.9,2,14,2,2012,1,3.73440491206206
4.5,9,22,2,2015,6,0.7145030030282866
5.0,19,8,2,2014,5,0.5541486658077935
10.0,7,22,5,2014,3,1.8052278643314308
10.0,22,26,3,2013,1,2.6109928576133514
6.1,11,13,6,2011,0,1.0436935224160044
11.7,9,8,5,2010,5,4.298281404781555
4.1,20,17,4,2011,6,0.8639651773088183
11.3,23,13,11,2010,5,5.064144279742291
12.2,22,2,2,2009,0,3.114432456656757
5.7,11,12,10,2010,1,1.2721812542986166
17.0,0,18,12,2014,3,5.168114907992927
7.7,0,16,12,2011,4,3.3858950542584094
4.0,10,4,11,2014,1,0.598093873685793
6.5,0,26,10,2014,6,1.0781362146276243
13.7,10,2,7,2011,5,5.61574897762279
12.5,1,28,11,2014,4,1.7097196230414726
7.3,23,3,8,2012,4,2.358575404989565
15.0,23,3,1,2013,3,5.665989965478993
7.0,17,1,3,2014,5,1.754113892036149
12.5,2,9,6,2013,6,1.6830015956617292
11.5,4,30,3,2014,6,3.9525057390316003
15.0,22,18,8,2013,6,5.519819963939924
6.0,17,10,11,2014,0,0.9454807501995524
4.1,21,2,8,2009,6,1.004781141739642
5.3,11,10,6,2011,4,1.5228063882513128
8.9,13,2,2,2012,3,3.7874755108229494
4.5,13,4,9,2013,2,0.6489114559974136
9.3,23,1,3,2011,1,2.3073078954455806
3.7,10,21,6,2011,1,0.49877072299599834
6.0,11,28,1,2013,0,0.7330773736342766
13.5,18,20,1,2015,1,2.1776217150304484
4.5,20,17,6,2014,1,0.6257820554547486
7.7,9,19,8,2009,2,2.384931725727499
4.5,13,5,1,2013,5,1.0332290011611551
7.0,12,26,9,2012,2,1.1714010573122138
4.0,8,20,9,2012,3,0.9339944596643448
6.9,9,26,1,2012,3,2.787872139049124
9.7,22,29,4,2010,3,2.5710708759632706
4.1,21,25,2,2012,5,0.6255073034428081
10.1,9,15,6,2012,4,3.8480680770268862
3.3,17,1,11,2009,6,0.6734038433606956
13.0,0,8,3,2014,5,4.128198115902628
6.5,18,28,2,2015,5,1.3145824874175351
10.0,12,19,9,2013,3,1.4261938073220397
7.0,22,21,7,2014,0,1.9647813877099114
12.5,11,11,12,2012,1,2.8886555076514955
9.7,22,19,8,2012,6,2.9472250346028095
4.1,20,29,4,2009,2,0.3820164485215104
6.0,18,23,5,2014,4,0.8278223234380861
8.0,13,7,11,2012,2,2.386828322447035
9.0,20,1,10,2012,0,2.2542687218552935
4.5,15,27,7,2012,4,0.6700298024412186
8.0,21,20,10,2012,5,2.2955200488845473
12.0,10,9,5,2015,5,5.238632130483395
5.5,22,12,7,2013,4,0.7993636334433996
4.5,18,5,1,2011,2,0.8753817380079425
4.9,13,10,6,2010,3,1.046155176650384
12.0,11,15,12,2014,0,3.897952203097475
7.7,16,2,5,2012,2,2.8546892361752034
12.0,14,11,3,2013,0,2.715955204244885
7.5,12,4,10,2013,4,0.8536269486002781
12.5,12,9,9,2009,2,2.4534692580185364
4.5,19,24,12,2012,0,0.34491170686200556
12.5,19,13,6,2013,3,3.0341374471581015
15.7,0,31,10,2010,6,4.375820605349194
9.3,14,20,3,2010,5,0.8465885204777318
5.5,4,16,3,2014,6,1.0315294981052296
6.1,19,20,1,2012,4,2.1231929282580886
5.7,13,23,12,2011,4,1.2422865306992559
12.9,13,11,8,2012,5,3.8248131542303496
4.5,18,30,9,2013,0,0.7595013061795935
4.5,11,28,8,2012,1,0.500629170542792
7.3,22,10,10,2010,6,0.6648094338536452
11.3,18,3,5,2011,1,3.236665010997064
5.3,0,1,9,2009,1,1.3467176081271004
15.3,9,23,2,2012,3,4.03195301889329
6.5,21,24,11,2013,6,0.9811865080358563
7.3,0,26,11,2009,3,2.375103446302096
5.7,8,9,8,2012,3,1.4650620698477774
6.0,10,30,11,2012,4,0.9499002328220862
5.3,9,10,2,2011,3,1.044511839727015
4.5,19,14,10,2009,2,1.0762111005964246
6.9,15,23,5,2009,5,2.2602873992247385
8.9,18,23,3,2010,1,2.606308340729925
4.1,16,13,8,2012,0,1.0773891630960204
17.5,17,29,3,2014,5,4.719408101135307
11.0,16,5,4,2013,4,3.316918991164631
4.1,18,17,12,2010,4,0.5852956429566677
11.0,15,14,5,2014,2,1.9843280258210612
9.3,8,15,3,2011,1,3.777671057808552
5.3,2,7,9,2011,2,1.4367168067270741
11.0,17,6,2,2015,4,3.604820647895775
3.7,9,24,2,2011,3,0.9361143466501765
6.9,23,10,6,2011,4,1.454392513102885
17.0,21,8,11,2012,3,5.106794350708867
14.1,20,15,9,2010,2,4.657153475704909
5.5,13,7,8,2013,2,1.0968745019215809
16.0,18,5,9,2013,3,4.518045962482829
13.7,14,11,4,2011,0,4.6864272295382605
12.5,18,1,12,2012,5,3.2115746911003087
7.5,7,17,10,2013,3,2.2659216073398825
9.5,18,16,9,2013,0,2.561383595399184
15.0,22,4,3,2013,0,5.5206721697250005
8.5,22,22,5,2010,5,4.280939751461278
13.0,15,27,12,2014,5,3.097978165341146
14.1,11,8,6,2011,2,4.614867975534308
8.1,17,24,5,2011,1,3.34090044427204
7.3,8,19,6,2009,4,3.043989017351222
7.5,23,20,9,2012,3,2.7995795542898287
12.5,8,13,9,2013,4,1.834268254042785
8.1,10,4,11,2009,2,2.7451769591734902
6.0,22,22,1,2015,3,1.0762803085557544
8.5,21,7,5,2009,3,3.3676557385520685
10.9,12,18,10,2010,0,3.629059426467763
6.1,10,2,3,2011,2,1.769992073232727
8.5,21,24,12,2012,0,2.023862965046978
13.5,1,3,11,2013,6,4.737313436858511
7.7,19,14,2,2010,6,1.5241001061633817
15.7,10,14,11,2011,0,4.230066391430107
6.9,18,20,5,2011,4,1.8782445393495408
9.0,0,5,10,2014,6,2.2855677106412036
9.5,7,17,1,2013,3,3.2736178121702597
4.1,13,14,11,2011,0,1.2812198484785402
6.5,22,13,4,2011,2,1.840460370588673
10.0,19,25,1,2015,6,2.346887757350337
12.9,19,16,6,2010,2,3.517513973768322
4.5,17,30,9,2013,0,1.2952184253774928
12.1,20,30,7,2009,3,4.085314127632478
9.7,10,21,5,2012,0,2.98761590379629
5.3,16,29,8,2009,5,1.2878848623982542
6.1,16,8,11,2009,6,2.298621567619101
13.5,14,24,3,2014,0,3.9631562518309638
6.0,3,12,12,2013,3,0.8024755160448539
9.3,7,7,2,2009,5,4.165097467216548
6.5,10,29,12,2009,1,1.4276723693703561
11.3,21,19,9,2009,5,4.484332123626735
9.0,15,6,9,2013,4,1.8443373094374766
7.3,8,15,11,2009,6,2.7372517806111634
7.0,12,23,5,2014,4,0.4411616490411666
13.5,12,19,9,2012,2,2.453398330761341
10.5,13,2,12,2011,4,1.3173847768804785
8.5,8,22,5,2011,6,3.218910792863167
11.5,16,3,10,2013,3,3.294037825942707
4.5,12,9,6,2015,1,1.1465851452485147
8.1,19,13,2,2012,0,3.025636886533783
12.9,17,31,8,2009,0,4.861754204001519
5.7,21,18,4,2012,2,2.4160306785915044
8.5,13,1,3,2013,4,2.314371476423038
15.0,3,26,6,2014,3,3.48229876469506
16.1,19,17,11,2009,1,4.260648205459374
12.1,15,15,4,2012,6,5.094988356004559
10.0,18,18,10,2014,5,1.8593155109231658
8.5,10,21,8,2010,5,3.6256120169908326
15.0,13,22,11,2014,5,3.8629982374603586
9.7,7,5,10,2010,1,4.096694767333395
12.5,6,15,9,2009,1,5.097182527240259
8.9,10,13,9,2010,0,3.7327957212975478
6.9,2,4,4,2011,0,1.9608924149607176
7.0,21,16,6,2015,1,1.5818687890400382
5.0,23,6,9,2013,4,1.1400077743452444
8.0,13,5,3,2013,1,1.9077712863809175
10.5,6,21,4,2009,1,5.350108814135609
10.9,2,30,10,2010,5,3.211587968983191
6.5,12,8,10,2014,2,1.4507316647031678
4.1,10,4,11,2010,3,0.5058895541051815
5.5,18,5,5,2014,0,1.1622355401108055
5.5,20,30,4,2014,2,1.0745974690189368
7.7,11,22,12,2010,2,2.7181996902998145
3.7,9,2,2,2009,0,0.6019026703612741
10.0,19,13,7,2013,5,3.566619779873294
5.0,17,29,3,2013,4,1.0496094721694889
9.7,8,3,2,2009,1,2.7680412112172204
6.5,23,18,1,2013,4,2.1368099526451503
7.3,22,29,6,2011,2,2.576951603089099
8.5,17,24,6,2014,1,3.126336814320052
6.5,15,25,1,2011,1,1.439635716281798
9.5,14,25,10,2013,4,1.6535929735365822
5.0,9,6,9,2012,3,0.696027430571392
11.0,16,11,12,2014,3,1.2869482682873454
16.5,0,20,9,2012,3,2.2730284800077407
10.0,12,14,10,2013,0,2.3937380025839747
6.1,1,23,5,2009,5,1.5517068800981588
9.7,2,19,2,2011,5,4.948558020313362
8.0,16,30,1,2013,2,1.866085483480006
9.5,23,19,4,2015,6,2.8607662228656654
8.5,15,25,2,2015,2,1.1812634502682766
4.5,17,10,3,2015,1,0.7579293946714257
5.7,0,23,8,2009,6,1.7689751985897721
6.1,16,23,4,2009,3,1.3632380261039048
12.0,11,20,5,2015,2,3.3894300068551613
4.9,8,8,6,2010,1,1.163026769870588
5.7,18,13,9,2011,1,1.1153281089395406
16.5,10,24,3,2015,1,3.3216303840091514
13.7,18,31,7,2010,5,5.048251393108138
4.5,18,30,3,2012,4,0.4931320298009018
7.3,20,6,11,2010,5,1.8936277128037213
6.5,13,15,7,2012,6,1.4074136689068883
5.7,23,12,12,2009,5,2.0247392777958613
14.5,18,6,2,2015,4,3.6666752323103893
7.5,7,10,11,2014,0,1.3028869271834307
10.0,17,20,3,2013,2,2.026948428202135
13.3,23,23,5,2009,5,4.017213026531224
4.5,11,18,12,2009,4,0.9509521343872297
10.0,21,21,7,2014,0,3.949941626711109
5.7,22,25,3,2011,4,1.6067410336333867
6.1,10,4,12,2009,4,1.3118750994073276
4.5,0,15,6,2009,0,1.4683874830128585
7.0,19,22,5,2014,3,1.0891685097141877
8.1,19,22,6,2012,4,3.3086821656689667
9.5,11,28,6,2015,6,1.270060185010294
10.5,16,1,8,2009,5,4.030189791879373
7.7,20,27,5,2011,4,1.9622278329252554
6.0,10,29,10,2014,2,1.2977881287248019
4.5,23,13,6,2011,0,1.5522043237336667
10.9,12,2,7,2009,3,1.462045142486566
9.0,2,16,11,2013,5,2.19561245589955
4.9,9,16,8,2009,6,0.6403534582619305
3.7,19,8,10,2011,5,0.5803089231132709
6.1,18,22,10,2011,5,2.0914721111846104
7.7,0,3,3,2012,5,2.5267468339956687
3.7,9,7,2,2009,5,0.3959127187567057
11.0,1,11,6,2014,2,4.597490775827848
3.7,13,27,3,2010,5,0.5356539508025662
8.5,14,1,11,2012,3,2.1764503811816276
5.7,11,22,11,2010,0,1.90912286363126
6.0,22,15,11,2014,5,1.5023583334989612
9.7,8,19,4,2010,0,3.4031003884031996
9.0,14,19,10,2013,5,2.1750475392966053
9.5,23,31,1,2014,4,3.7888510976597107
4.5,20,26,12,2012,2,0.8696768086770255
10.9,16,18,8,2012,5,1.6880731538054667
10.5,7,21,1,2015,2,4.338403009723611
7.5,13,2,8,2013,4,2.009537537010424
7.0,19,14,10,2012,6,1.5398148193204682
3.3,20,15,2,2010,0,0.3830385636613395
5.3,12,14,7,2012,5,1.4440025112286077
6.1,9,24,4,2012,1,1.1687550949605705
9.5,7,23,4,2014,2,2.9074856951962555
13.0,14,8,3,2015,6,4.290775424985932
4.5,11,7,6,2012,3,1.0306383265875607
4.5,22,15,1,2015,3,0.7150191746926546
5.0,21,26,9,2013,3,0.838638622914316
7.5,1,29,12,2013,6,2.526699529960619
4.1,9,30,8,2011,1,0.9867902866680138
9.3,23,9,8,2009,6,4.577323507587459
3.3,7,18,11,2009,2,0.6967930991551097
12.0,13,14,2,2013,3,1.7978312611792986
7.7,14,14,12,2009,0,3.1274774410012567
6.1,11,16,12,2010,3,1.8194487372878017
7.0,19,4,11,2014,1,1.7131592379966225
9.3,17,8,3,2009,6,3.265821452423985
6.9,1,14,11,2009,5,1.4598942223206366
7.5,0,21,10,2012,6,2.15194174731106
13.7,9,10,3,2012,5,4.347654301702241
6.5,7,20,5,2012,6,1.990982770766206
7.0,22,5,5,2015,1,1.5770064432933797
6.5,19,13,4,2011,2,3.0664678153669973
4.9,20,13,4,2011,2,0.635925637135783
8.5,23,25,12,2013,2,3.968294184872552
11.3,15,23,4,2011,5,4.763566614038628
9.0,6,10,2,2015,1,2.549299607829807
13.7,22,13,5,2009,2,4.843786177658471
9.5,23,18,6,2014,2,2.9312637331027758
11.5,3,29,9,2012,5,4.116827442491709
6.9,20,18,8,2011,3,1.8645691987774293
11.5,11,23,9,2013,0,2.96660087578792
8.5,22,14,10,2012,6,2.5224490172444924
5.5,22,26,11,2013,1,1.2381166259502683
6.1,13,22,7,2009,2,2.244009630453246
11.5,7,5,8,2013,0,2.0019710811564915
4.1,9,2,4,2010,4,1.1943032897642023
7.7,19,15,1,2010,4,2.662378518721901
6.9,19,20,1,2012,4,1.0810755453452547
4.5,13,14,1,2012,5,1.5044158633777716
4.9,22,15,4,2011,4,1.1816497063438178
8.1,15,14,4,2012,5,2.281678137689526
6.0,17,16,11,2013,5,0.8443073782214381
8.9,8,1,12,2011,3,2.374820595755563
4.9,21,22,4,2010,3,1.610672618336196
5.7,16,30,5,2009,5,1.686916533575225
8.5,23,2,8,2013,4,1.7229624647006148
9.0,9,19,8,2014,1,1.4425625060839395
12.5,17,6,10,2010,2,4.934698203464918
10.5,18,10,4,2010,5,2.5801150615903037
10.0,11,7,3,2014,4,2.0501665776244087
8.1,0,8,5,2011,6,1.5315741174091546
7.7,12,28,12,2011,2,2.218838531567693
10.9,14,2,4,2012,0,2.625650419739993
